type,startDate,endDate,value
feature_heartRate,2023-09-17 06:14:41 +0000,2023-09-17 06:14:41 +0000,73.0
feature_heartRate,2023-09-17 06:14:37 +0000,2023-09-17 06:14:37 +0000,73.0
feature_heartRate,2023-09-17 06:14:28 +0000,2023-09-17 06:14:28 +0000,77.00000000000001
feature_heartRate,2023-09-17 06:14:26 +0000,2023-09-17 06:14:26 +0000,77.00000000000001
feature_heartRate,2023-09-17 06:14:18 +0000,2023-09-17 06:14:18 +0000,80.0
feature_heartRate,2023-09-17 06:14:17 +0000,2023-09-17 06:14:17 +0000,79.0
feature_heartRate,2023-09-17 06:14:12 +0000,2023-09-17 06:14:12 +0000,78.0
feature_heartRate,2023-09-17 06:14:06 +0000,2023-09-17 06:14:06 +0000,76.0
feature_heartRate,2023-09-17 06:14:02 +0000,2023-09-17 06:14:02 +0000,77.00000000000001
feature_heartRate,2023-09-17 06:13:57 +0000,2023-09-17 06:13:57 +0000,79.0
feature_heartRate,2023-09-17 06:13:48 +0000,2023-09-17 06:13:48 +0000,78.0
feature_heartRate,2023-09-17 06:13:47 +0000,2023-09-17 06:13:47 +0000,78.0
feature_heartRate,2023-09-17 06:13:38 +0000,2023-09-17 06:13:38 +0000,77.00000000000001
feature_heartRate,2023-09-17 06:13:37 +0000,2023-09-17 06:13:37 +0000,77.00000000000001
feature_heartRate,2023-09-17 06:13:30 +0000,2023-09-17 06:13:30 +0000,75.0
feature_heartRate,2023-09-17 06:13:27 +0000,2023-09-17 06:13:27 +0000,77.00000000000001
feature_heartRate,2023-09-17 06:13:22 +0000,2023-09-17 06:13:22 +0000,79.0
feature_heartRate,2023-09-17 06:13:17 +0000,2023-09-17 06:13:17 +0000,127.0
feature_heartRate,2023-09-16 17:32:36 +0000,2023-09-16 17:32:36 +0000,72.0
feature_heartRate,2023-09-16 17:24:10 +0000,2023-09-16 17:24:10 +0000,60.0
feature_heartRate,2023-09-16 17:20:27 +0000,2023-09-16 17:20:27 +0000,62.00000000000001
feature_heartRate,2023-09-16 17:15:22 +0000,2023-09-16 17:15:22 +0000,65.0
feature_heartRate,2023-09-16 17:12:34 +0000,2023-09-16 17:12:34 +0000,62.00000000000001
feature_heartRate,2023-09-16 17:05:40 +0000,2023-09-16 17:05:40 +0000,63.0
feature_heartRate,2023-09-16 17:01:27 +0000,2023-09-16 17:01:27 +0000,60.0
feature_heartRate,2023-09-16 16:54:37 +0000,2023-09-16 16:54:37 +0000,60.0
feature_heartRate,2023-09-16 16:51:46 +0000,2023-09-16 16:51:46 +0000,71.0
feature_heartRate,2023-09-16 16:44:34 +0000,2023-09-16 16:44:34 +0000,51.0
feature_heartRate,2023-09-16 16:33:08 +0000,2023-09-16 16:33:08 +0000,92.00000000000001
feature_heartRate,2023-09-16 12:46:34 +0000,2023-09-16 12:46:34 +0000,59.0
feature_heartRate,2023-09-16 12:40:34 +0000,2023-09-16 12:40:34 +0000,64.0
feature_heartRate,2023-09-16 12:33:41 +0000,2023-09-16 12:33:41 +0000,59.0
feature_heartRate,2023-09-16 12:29:44 +0000,2023-09-16 12:29:44 +0000,61.0
feature_heartRate,2023-09-16 12:27:01 +0000,2023-09-16 12:27:01 +0000,64.0
feature_heartRate,2023-09-16 12:19:02 +0000,2023-09-16 12:19:02 +0000,66.0
feature_heartRate,2023-09-16 12:17:54 +0000,2023-09-16 12:17:54 +0000,67.0
feature_heartRate,2023-09-16 12:12:49 +0000,2023-09-16 12:12:49 +0000,59.0
feature_heartRate,2023-09-16 12:07:11 +0000,2023-09-16 12:07:11 +0000,61.0
feature_heartRate,2023-09-16 12:01:06 +0000,2023-09-16 12:01:06 +0000,58.0
feature_heartRate,2023-09-16 11:59:26 +0000,2023-09-16 11:59:26 +0000,63.0
feature_heartRate,2023-09-16 11:53:42 +0000,2023-09-16 11:53:42 +0000,53.0
feature_heartRate,2023-09-16 11:50:10 +0000,2023-09-16 11:50:10 +0000,52.0
feature_heartRate,2023-09-16 11:44:22 +0000,2023-09-16 11:44:22 +0000,55.0
feature_heartRate,2023-09-16 11:40:24 +0000,2023-09-16 11:40:24 +0000,59.0
feature_heartRate,2023-09-16 11:33:22 +0000,2023-09-16 11:33:22 +0000,58.0
feature_heartRate,2023-09-16 11:28:37 +0000,2023-09-16 11:28:37 +0000,57.0
feature_heartRate,2023-09-16 11:28:17 +0000,2023-09-16 11:28:17 +0000,58.18827438354492
feature_heartRate,2023-09-16 11:26:53 +0000,2023-09-16 11:26:53 +0000,57.0
feature_heartRate,2023-09-16 11:19:14 +0000,2023-09-16 11:19:14 +0000,63.0
feature_heartRate,2023-09-16 11:17:47 +0000,2023-09-16 11:17:47 +0000,56.0
feature_heartRate,2023-09-16 11:15:10 +0000,2023-09-16 11:15:10 +0000,85.0
feature_heartRate,2023-09-16 11:08:19 +0000,2023-09-16 11:08:19 +0000,59.0
feature_heartRate,2023-09-16 11:08:18 +0000,2023-09-16 11:08:18 +0000,59.0
feature_heartRate,2023-09-16 11:08:13 +0000,2023-09-16 11:08:13 +0000,58.0
feature_heartRate,2023-09-16 11:08:08 +0000,2023-09-16 11:08:08 +0000,59.0
feature_heartRate,2023-09-16 11:07:59 +0000,2023-09-16 11:07:59 +0000,58.0
feature_heartRate,2023-09-16 11:07:54 +0000,2023-09-16 11:07:54 +0000,57.0
feature_heartRate,2023-09-16 11:07:53 +0000,2023-09-16 11:07:53 +0000,58.0
feature_heartRate,2023-09-16 11:07:48 +0000,2023-09-16 11:07:48 +0000,57.0
feature_heartRate,2023-09-16 11:07:28 +0000,2023-09-16 11:07:28 +0000,57.0
feature_heartRate,2023-09-16 11:07:23 +0000,2023-09-16 11:07:23 +0000,58.0
feature_heartRate,2023-09-16 11:07:17 +0000,2023-09-16 11:07:17 +0000,63.0
feature_heartRate,2023-09-16 11:07:10 +0000,2023-09-16 11:07:10 +0000,64.0
feature_heartRate,2023-09-16 11:07:04 +0000,2023-09-16 11:07:04 +0000,62.00000000000001
feature_heartRate,2023-09-16 11:06:59 +0000,2023-09-16 11:06:59 +0000,61.0
feature_heartRate,2023-09-16 11:06:58 +0000,2023-09-16 11:06:58 +0000,72.0
feature_heartRate,2023-09-16 11:06:28 +0000,2023-09-16 11:06:28 +0000,60.0
feature_heartRate,2023-09-16 11:06:19 +0000,2023-09-16 11:06:19 +0000,60.0
feature_heartRate,2023-09-16 11:06:15 +0000,2023-09-16 11:06:15 +0000,60.0
feature_heartRate,2023-09-16 11:06:13 +0000,2023-09-16 11:06:13 +0000,59.0
feature_heartRate,2023-09-16 11:06:07 +0000,2023-09-16 11:06:07 +0000,59.0
feature_heartRate,2023-09-16 11:06:03 +0000,2023-09-16 11:06:03 +0000,59.0
feature_heartRate,2023-09-16 11:05:58 +0000,2023-09-16 11:05:58 +0000,60.0
feature_heartRate,2023-09-16 11:05:53 +0000,2023-09-16 11:05:53 +0000,64.0
feature_heartRate,2023-09-16 11:04:22 +0000,2023-09-16 11:04:22 +0000,78.0
feature_heartRate,2023-09-16 11:04:21 +0000,2023-09-16 11:04:21 +0000,78.0
feature_heartRate,2023-09-16 11:04:16 +0000,2023-09-16 11:04:16 +0000,83.0
feature_heartRate,2023-09-16 11:04:07 +0000,2023-09-16 11:04:07 +0000,87.0
feature_heartRate,2023-09-16 11:04:06 +0000,2023-09-16 11:04:06 +0000,86.0
feature_heartRate,2023-09-16 11:03:57 +0000,2023-09-16 11:03:57 +0000,88.0
feature_heartRate,2023-09-16 11:03:55 +0000,2023-09-16 11:03:55 +0000,85.0
feature_heartRate,2023-09-16 11:03:48 +0000,2023-09-16 11:03:48 +0000,89.0
feature_heartRate,2023-09-16 11:03:18 +0000,2023-09-16 11:03:18 +0000,61.0
feature_heartRate,2023-09-16 11:03:13 +0000,2023-09-16 11:03:13 +0000,62.00000000000001
feature_heartRate,2023-09-16 11:03:08 +0000,2023-09-16 11:03:08 +0000,65.0
feature_heartRate,2023-09-16 11:02:59 +0000,2023-09-16 11:02:59 +0000,71.0
feature_heartRate,2023-09-16 11:02:57 +0000,2023-09-16 11:02:57 +0000,71.0
feature_heartRate,2023-09-16 11:02:52 +0000,2023-09-16 11:02:52 +0000,70.0
feature_heartRate,2023-09-16 11:02:45 +0000,2023-09-16 11:02:45 +0000,67.0
feature_heartRate,2023-09-16 11:02:43 +0000,2023-09-16 11:02:43 +0000,66.0
feature_heartRate,2023-09-16 11:02:30 +0000,2023-09-16 11:02:30 +0000,60.0
feature_heartRate,2023-09-16 11:01:22 +0000,2023-09-16 11:01:22 +0000,58.0
feature_heartRate,2023-09-16 11:01:17 +0000,2023-09-16 11:01:17 +0000,57.0
feature_heartRate,2023-09-16 11:01:16 +0000,2023-09-16 11:01:16 +0000,57.0
feature_heartRate,2023-09-16 11:01:11 +0000,2023-09-16 11:01:11 +0000,57.0
feature_heartRate,2023-09-16 11:01:06 +0000,2023-09-16 11:01:06 +0000,58.0
feature_heartRate,2023-09-16 11:01:00 +0000,2023-09-16 11:01:00 +0000,57.0
feature_heartRate,2023-09-16 11:00:56 +0000,2023-09-16 11:00:56 +0000,56.0
feature_heartRate,2023-09-16 11:00:51 +0000,2023-09-16 11:00:51 +0000,61.0
feature_heartRate,2023-09-16 11:00:35 +0000,2023-09-16 11:00:35 +0000,61.0
feature_heartRate,2023-09-16 11:00:33 +0000,2023-09-16 11:00:33 +0000,61.0
feature_heartRate,2023-09-16 11:00:29 +0000,2023-09-16 11:00:29 +0000,61.0
feature_heartRate,2023-09-16 11:00:20 +0000,2023-09-16 11:00:20 +0000,61.0
feature_heartRate,2023-09-16 11:00:19 +0000,2023-09-16 11:00:19 +0000,60.0
feature_heartRate,2023-09-16 11:00:10 +0000,2023-09-16 11:00:10 +0000,57.0
feature_heartRate,2023-09-16 11:00:08 +0000,2023-09-16 11:00:08 +0000,58.0
feature_heartRate,2023-09-16 11:00:04 +0000,2023-09-16 11:00:04 +0000,57.0
feature_heartRate,2023-09-16 10:59:15 +0000,2023-09-16 10:59:15 +0000,76.0
feature_heartRate,2023-09-16 10:58:50 +0000,2023-09-16 10:58:50 +0000,73.0
feature_heartRate,2023-09-16 10:58:45 +0000,2023-09-16 10:58:45 +0000,72.0
feature_heartRate,2023-09-16 10:58:41 +0000,2023-09-16 10:58:41 +0000,86.0
feature_heartRate,2023-09-16 10:56:35 +0000,2023-09-16 10:56:35 +0000,60.0
feature_heartRate,2023-09-16 10:56:33 +0000,2023-09-16 10:56:33 +0000,59.0
feature_heartRate,2023-09-16 10:56:28 +0000,2023-09-16 10:56:28 +0000,58.0
feature_heartRate,2023-09-16 10:56:19 +0000,2023-09-16 10:56:19 +0000,58.0
feature_heartRate,2023-09-16 10:56:18 +0000,2023-09-16 10:56:18 +0000,58.0
feature_heartRate,2023-09-16 10:56:13 +0000,2023-09-16 10:56:13 +0000,59.0
feature_heartRate,2023-09-16 10:56:08 +0000,2023-09-16 10:56:08 +0000,60.0
feature_heartRate,2023-09-16 10:55:59 +0000,2023-09-16 10:55:59 +0000,57.0
feature_heartRate,2023-09-16 10:55:53 +0000,2023-09-16 10:55:53 +0000,61.0
feature_heartRate,2023-09-16 10:53:06 +0000,2023-09-16 10:53:06 +0000,53.0
feature_heartRate,2023-09-16 10:43:45 +0000,2023-09-16 10:43:45 +0000,60.0
feature_heartRate,2023-09-16 10:41:59 +0000,2023-09-16 10:41:59 +0000,91.0
feature_heartRate,2023-09-16 10:37:43 +0000,2023-09-16 10:37:43 +0000,62.00000000000001
feature_heartRate,2023-09-16 10:31:26 +0000,2023-09-16 10:31:26 +0000,66.0
feature_heartRate,2023-09-16 10:16:36 +0000,2023-09-16 10:16:36 +0000,64.0
feature_heartRate,2023-09-14 17:57:30 +0000,2023-09-14 17:57:30 +0000,53.0
feature_heartRate,2023-09-14 17:53:19 +0000,2023-09-14 17:53:19 +0000,51.0
feature_heartRate,2023-09-14 17:47:19 +0000,2023-09-14 17:47:19 +0000,77.00000000000001
feature_heartRate,2023-09-14 17:44:41 +0000,2023-09-14 17:44:41 +0000,56.0
feature_heartRate,2023-09-14 17:38:47 +0000,2023-09-14 17:38:47 +0000,53.0
feature_heartRate,2023-09-14 17:34:52 +0000,2023-09-14 17:34:52 +0000,54.0
feature_heartRate,2023-09-14 17:28:36 +0000,2023-09-14 17:28:36 +0000,49.0
feature_heartRate,2023-09-14 17:22:16 +0000,2023-09-14 17:22:16 +0000,52.93856430053711
feature_heartRate,2023-09-14 17:22:00 +0000,2023-09-14 17:22:00 +0000,51.0
feature_heartRate,2023-09-14 17:17:15 +0000,2023-09-14 17:17:15 +0000,51.0
feature_heartRate,2023-09-14 17:15:41 +0000,2023-09-14 17:15:41 +0000,50.0
feature_heartRate,2023-09-14 17:08:12 +0000,2023-09-14 17:08:12 +0000,48.0
feature_heartRate,2023-09-14 17:05:33 +0000,2023-09-14 17:05:33 +0000,47.0
feature_heartRate,2023-09-14 17:01:03 +0000,2023-09-14 17:01:03 +0000,59.0
feature_heartRate,2023-09-14 16:54:23 +0000,2023-09-14 16:54:23 +0000,54.0
feature_heartRate,2023-09-14 16:50:09 +0000,2023-09-14 16:50:09 +0000,54.0
feature_heartRate,2023-09-14 16:43:10 +0000,2023-09-14 16:43:10 +0000,55.0
feature_heartRate,2023-09-14 16:37:42 +0000,2023-09-14 16:37:42 +0000,57.0
feature_heartRate,2023-09-14 16:33:41 +0000,2023-09-14 16:33:41 +0000,65.0
feature_heartRate,2023-09-14 16:31:18 +0000,2023-09-14 16:31:18 +0000,51.0
feature_heartRate,2023-09-14 16:25:51 +0000,2023-09-14 16:25:51 +0000,62.00000000000001
feature_heartRate,2023-09-14 16:20:11 +0000,2023-09-14 16:20:11 +0000,55.0
feature_heartRate,2023-09-14 16:14:53 +0000,2023-09-14 16:14:53 +0000,50.0
feature_heartRate,2023-09-14 16:08:45 +0000,2023-09-14 16:08:45 +0000,52.0
feature_heartRate,2023-09-14 16:06:00 +0000,2023-09-14 16:06:00 +0000,53.0
feature_heartRate,2023-09-14 15:58:11 +0000,2023-09-14 15:58:11 +0000,56.0
feature_heartRate,2023-09-14 15:54:24 +0000,2023-09-14 15:54:24 +0000,54.0
feature_heartRate,2023-09-14 15:49:37 +0000,2023-09-14 15:49:37 +0000,56.0
feature_heartRate,2023-09-14 15:42:28 +0000,2023-09-14 15:42:28 +0000,53.8045654296875
feature_heartRate,2023-09-14 15:42:23 +0000,2023-09-14 15:42:23 +0000,54.0
feature_heartRate,2023-09-14 15:41:12 +0000,2023-09-14 15:41:12 +0000,57.0
feature_heartRate,2023-09-14 15:34:18 +0000,2023-09-14 15:34:18 +0000,52.0
feature_heartRate,2023-09-14 15:29:01 +0000,2023-09-14 15:29:01 +0000,53.0
feature_heartRate,2023-09-14 15:23:29 +0000,2023-09-14 15:23:29 +0000,47.0
feature_heartRate,2023-09-14 15:12:26 +0000,2023-09-14 15:12:26 +0000,57.0
feature_heartRate,2023-09-14 15:08:33 +0000,2023-09-14 15:08:33 +0000,57.0
feature_heartRate,2023-09-14 15:05:51 +0000,2023-09-14 15:05:51 +0000,51.0
feature_heartRate,2023-09-14 14:57:35 +0000,2023-09-14 14:57:35 +0000,51.0
feature_heartRate,2023-09-14 14:51:46 +0000,2023-09-14 14:51:46 +0000,51.0
feature_heartRate,2023-09-14 14:47:36 +0000,2023-09-14 14:47:36 +0000,57.0
feature_heartRate,2023-09-14 14:42:58 +0000,2023-09-14 14:42:58 +0000,54.0
feature_heartRate,2023-09-14 14:39:30 +0000,2023-09-14 14:39:30 +0000,52.0
feature_heartRate,2023-09-14 14:33:01 +0000,2023-09-14 14:33:01 +0000,57.0
feature_heartRate,2023-09-14 14:28:15 +0000,2023-09-14 14:28:15 +0000,52.0
feature_heartRate,2023-09-14 14:24:37 +0000,2023-09-14 14:24:37 +0000,78.0
feature_heartRate,2023-09-14 14:18:33 +0000,2023-09-14 14:18:33 +0000,53.0
feature_heartRate,2023-09-14 14:14:27 +0000,2023-09-14 14:14:27 +0000,52.0
feature_heartRate,2023-09-14 14:09:12 +0000,2023-09-14 14:09:12 +0000,54.0
feature_heartRate,2023-09-14 14:01:55 +0000,2023-09-14 14:01:55 +0000,52.0
feature_heartRate,2023-09-14 13:56:57 +0000,2023-09-14 13:56:57 +0000,53.0
feature_heartRate,2023-09-14 13:54:30 +0000,2023-09-14 13:54:30 +0000,55.0
feature_heartRate,2023-09-14 13:52:22 +0000,2023-09-14 13:52:22 +0000,53.443817138671875
feature_heartRate,2023-09-14 13:46:51 +0000,2023-09-14 13:46:51 +0000,53.0
feature_heartRate,2023-09-14 13:42:32 +0000,2023-09-14 13:42:32 +0000,56.0
feature_heartRate,2023-09-14 13:37:42 +0000,2023-09-14 13:37:42 +0000,53.0
feature_heartRate,2023-09-14 13:31:28 +0000,2023-09-14 13:31:28 +0000,65.0
feature_heartRate,2023-09-14 13:26:44 +0000,2023-09-14 13:26:44 +0000,56.0
feature_heartRate,2023-09-14 13:24:37 +0000,2023-09-14 13:24:37 +0000,55.0
feature_heartRate,2023-09-14 13:16:47 +0000,2023-09-14 13:16:47 +0000,63.0
feature_heartRate,2023-09-14 13:15:33 +0000,2023-09-14 13:15:33 +0000,61.0
feature_heartRate,2023-09-14 13:08:41 +0000,2023-09-14 13:08:41 +0000,60.0
feature_heartRate,2023-09-14 13:01:29 +0000,2023-09-14 13:01:29 +0000,58.0
feature_heartRate,2023-09-14 12:57:30 +0000,2023-09-14 12:57:30 +0000,59.0
feature_heartRate,2023-09-14 12:55:29 +0000,2023-09-14 12:55:29 +0000,63.0
feature_heartRate,2023-09-14 12:47:04 +0000,2023-09-14 12:47:04 +0000,59.0
feature_heartRate,2023-09-14 12:45:45 +0000,2023-09-14 12:45:45 +0000,58.0
feature_heartRate,2023-09-14 12:38:39 +0000,2023-09-14 12:38:39 +0000,58.0
feature_heartRate,2023-09-14 12:33:50 +0000,2023-09-14 12:33:50 +0000,56.0
feature_heartRate,2023-09-14 12:27:11 +0000,2023-09-14 12:27:11 +0000,63.0
feature_heartRate,2023-09-14 12:24:15 +0000,2023-09-14 12:24:15 +0000,66.0
feature_heartRate,2023-09-14 12:20:05 +0000,2023-09-14 12:20:05 +0000,74.0
feature_heartRate,2023-09-14 12:15:51 +0000,2023-09-14 12:15:51 +0000,77.00000000000001
feature_heartRate,2023-09-14 12:11:05 +0000,2023-09-14 12:11:05 +0000,83.0
feature_heartRate,2023-09-14 12:06:14 +0000,2023-09-14 12:06:14 +0000,57.0
feature_heartRate,2023-09-14 11:53:03 +0000,2023-09-14 11:53:03 +0000,58.0
feature_heartRate,2023-09-14 11:41:56 +0000,2023-09-14 11:41:56 +0000,49.0
feature_heartRate,2023-09-14 11:40:21 +0000,2023-09-14 11:40:21 +0000,47.32104873657227
feature_heartRate,2023-09-14 11:38:40 +0000,2023-09-14 11:38:40 +0000,48.0
feature_heartRate,2023-09-14 11:34:26 +0000,2023-09-14 11:34:26 +0000,67.0
feature_heartRate,2023-09-14 11:27:04 +0000,2023-09-14 11:27:04 +0000,50.0
feature_heartRate,2023-09-14 11:25:15 +0000,2023-09-14 11:25:15 +0000,48.0
feature_heartRate,2023-09-14 11:18:17 +0000,2023-09-14 11:18:17 +0000,47.0
feature_heartRate,2023-09-14 11:13:35 +0000,2023-09-14 11:13:35 +0000,72.0
feature_heartRate,2023-09-14 11:11:20 +0000,2023-09-14 11:11:20 +0000,50.0
feature_heartRate,2023-09-14 11:03:56 +0000,2023-09-14 11:03:56 +0000,48.0
feature_heartRate,2023-09-14 11:01:14 +0000,2023-09-14 11:01:14 +0000,50.0
feature_heartRate,2023-09-14 10:54:05 +0000,2023-09-14 10:54:05 +0000,48.0
feature_heartRate,2023-09-14 10:49:11 +0000,2023-09-14 10:49:11 +0000,48.0
feature_heartRate,2023-09-14 10:45:24 +0000,2023-09-14 10:45:24 +0000,51.0
feature_heartRate,2023-09-14 10:37:51 +0000,2023-09-14 10:37:51 +0000,49.0
feature_heartRate,2023-09-14 10:34:11 +0000,2023-09-14 10:34:11 +0000,55.0
feature_heartRate,2023-09-14 10:30:53 +0000,2023-09-14 10:30:53 +0000,52.0
feature_heartRate,2023-09-14 10:23:26 +0000,2023-09-14 10:23:26 +0000,54.0
feature_heartRate,2023-09-14 10:19:52 +0000,2023-09-14 10:19:52 +0000,52.0
feature_heartRate,2023-09-14 10:12:46 +0000,2023-09-14 10:12:46 +0000,62.00000000000001
feature_heartRate,2023-09-14 10:10:17 +0000,2023-09-14 10:10:17 +0000,55.0
feature_heartRate,2023-09-14 10:04:26 +0000,2023-09-14 10:04:26 +0000,57.0
feature_heartRate,2023-09-14 09:59:02 +0000,2023-09-14 09:59:02 +0000,53.0
feature_heartRate,2023-09-14 09:53:28 +0000,2023-09-14 09:53:28 +0000,55.0
feature_heartRate,2023-09-14 09:49:44 +0000,2023-09-14 09:49:44 +0000,57.0
feature_heartRate,2023-09-14 09:46:17 +0000,2023-09-14 09:46:17 +0000,57.93609619140625
feature_heartRate,2023-09-14 09:45:43 +0000,2023-09-14 09:45:43 +0000,54.0
feature_heartRate,2023-09-14 09:37:03 +0000,2023-09-14 09:37:03 +0000,51.0
feature_heartRate,2023-09-14 09:32:00 +0000,2023-09-14 09:32:00 +0000,53.0
feature_heartRate,2023-09-14 09:27:29 +0000,2023-09-14 09:27:29 +0000,52.0
feature_heartRate,2023-09-14 09:22:58 +0000,2023-09-14 09:22:58 +0000,55.0
feature_heartRate,2023-09-14 09:18:41 +0000,2023-09-14 09:18:41 +0000,50.0
feature_heartRate,2023-09-14 09:15:13 +0000,2023-09-14 09:15:13 +0000,64.0
feature_heartRate,2023-09-14 09:09:29 +0000,2023-09-14 09:09:29 +0000,51.0
feature_heartRate,2023-09-14 09:04:04 +0000,2023-09-14 09:04:04 +0000,50.0
feature_heartRate,2023-09-14 08:58:20 +0000,2023-09-14 08:58:20 +0000,54.0
feature_heartRate,2023-09-14 08:52:29 +0000,2023-09-14 08:52:29 +0000,51.0
feature_heartRate,2023-09-14 08:51:23 +0000,2023-09-14 08:51:23 +0000,49.0
feature_heartRate,2023-09-14 08:46:19 +0000,2023-09-14 08:46:19 +0000,53.0
feature_heartRate,2023-09-14 08:40:27 +0000,2023-09-14 08:40:27 +0000,52.0
feature_heartRate,2023-09-14 08:34:42 +0000,2023-09-14 08:34:42 +0000,50.0
feature_heartRate,2023-09-14 08:29:39 +0000,2023-09-14 08:29:39 +0000,50.0
feature_heartRate,2023-09-14 08:22:11 +0000,2023-09-14 08:22:11 +0000,54.0
feature_heartRate,2023-09-14 08:17:10 +0000,2023-09-14 08:17:10 +0000,66.0
feature_heartRate,2023-09-14 08:12:53 +0000,2023-09-14 08:12:53 +0000,54.0
feature_heartRate,2023-09-14 08:07:05 +0000,2023-09-14 08:07:05 +0000,55.0
feature_heartRate,2023-09-14 08:05:32 +0000,2023-09-14 08:05:32 +0000,52.0
feature_heartRate,2023-09-13 16:30:26 +0000,2023-09-13 16:30:26 +0000,66.0
feature_heartRate,2023-09-13 16:00:46 +0000,2023-09-13 16:00:46 +0000,56.0
feature_heartRate,2023-09-13 15:52:48 +0000,2023-09-13 15:52:48 +0000,78.0
feature_heartRate,2023-09-13 15:48:04 +0000,2023-09-13 15:48:04 +0000,64.0
feature_heartRate,2023-09-13 15:45:11 +0000,2023-09-13 15:45:11 +0000,67.0
feature_heartRate,2023-09-13 15:39:31 +0000,2023-09-13 15:39:31 +0000,62.00000000000001
feature_heartRate,2023-09-13 15:39:26 +0000,2023-09-13 15:39:26 +0000,64.0
feature_heartRate,2023-09-13 15:39:17 +0000,2023-09-13 15:39:17 +0000,69.0
feature_heartRate,2023-09-13 15:39:14 +0000,2023-09-13 15:39:14 +0000,70.0
feature_heartRate,2023-09-13 15:39:07 +0000,2023-09-13 15:39:07 +0000,70.0
feature_heartRate,2023-09-13 15:39:06 +0000,2023-09-13 15:39:06 +0000,70.0
feature_heartRate,2023-09-13 15:38:57 +0000,2023-09-13 15:38:57 +0000,70.0
feature_heartRate,2023-09-13 15:38:52 +0000,2023-09-13 15:38:52 +0000,68.0
feature_heartRate,2023-09-13 15:38:51 +0000,2023-09-13 15:38:51 +0000,68.0
feature_heartRate,2023-09-13 15:38:43 +0000,2023-09-13 15:38:43 +0000,68.0
feature_heartRate,2023-09-13 15:38:39 +0000,2023-09-13 15:38:39 +0000,66.0
feature_heartRate,2023-09-13 15:38:35 +0000,2023-09-13 15:38:35 +0000,65.0
feature_heartRate,2023-09-13 15:38:27 +0000,2023-09-13 15:38:27 +0000,62.00000000000001
feature_heartRate,2023-09-13 15:38:24 +0000,2023-09-13 15:38:24 +0000,61.0
feature_heartRate,2023-09-13 15:38:21 +0000,2023-09-13 15:38:21 +0000,62.00000000000001
feature_heartRate,2023-09-13 15:38:12 +0000,2023-09-13 15:38:12 +0000,59.0
feature_heartRate,2023-09-13 15:38:11 +0000,2023-09-13 15:38:11 +0000,60.0
feature_heartRate,2023-09-13 15:38:02 +0000,2023-09-13 15:38:02 +0000,70.0
feature_heartRate,2023-09-13 15:38:00 +0000,2023-09-13 15:38:00 +0000,69.0
feature_heartRate,2023-09-13 15:37:52 +0000,2023-09-13 15:37:52 +0000,67.0
feature_heartRate,2023-09-13 15:37:48 +0000,2023-09-13 15:37:48 +0000,66.0
feature_heartRate,2023-09-13 15:37:45 +0000,2023-09-13 15:37:45 +0000,66.0
feature_heartRate,2023-09-13 15:37:37 +0000,2023-09-13 15:37:37 +0000,62.00000000000001
feature_heartRate,2023-09-13 15:37:32 +0000,2023-09-13 15:37:32 +0000,65.0
feature_heartRate,2023-09-13 15:37:31 +0000,2023-09-13 15:37:31 +0000,66.0
feature_heartRate,2023-09-13 15:37:25 +0000,2023-09-13 15:37:25 +0000,64.0
feature_heartRate,2023-09-13 15:37:17 +0000,2023-09-13 15:37:17 +0000,63.0
feature_heartRate,2023-09-13 15:37:15 +0000,2023-09-13 15:37:15 +0000,63.0
feature_heartRate,2023-09-13 15:37:11 +0000,2023-09-13 15:37:11 +0000,62.00000000000001
feature_heartRate,2023-09-13 15:37:06 +0000,2023-09-13 15:37:06 +0000,62.00000000000001
feature_heartRate,2023-09-13 15:37:01 +0000,2023-09-13 15:37:01 +0000,65.0
feature_heartRate,2023-09-13 15:36:56 +0000,2023-09-13 15:36:56 +0000,72.0
feature_heartRate,2023-09-13 15:35:21 +0000,2023-09-13 15:35:21 +0000,68.0
feature_heartRate,2023-09-13 15:35:17 +0000,2023-09-13 15:35:17 +0000,69.0
feature_heartRate,2023-09-13 15:35:12 +0000,2023-09-13 15:35:12 +0000,71.0
feature_heartRate,2023-09-13 15:35:08 +0000,2023-09-13 15:35:08 +0000,72.0
feature_heartRate,2023-09-13 15:35:00 +0000,2023-09-13 15:35:00 +0000,73.0
feature_heartRate,2023-09-13 15:34:54 +0000,2023-09-13 15:34:54 +0000,72.0
feature_heartRate,2023-09-13 15:34:51 +0000,2023-09-13 15:34:51 +0000,72.0
feature_heartRate,2023-09-13 15:34:45 +0000,2023-09-13 15:34:45 +0000,73.0
feature_heartRate,2023-09-13 15:34:43 +0000,2023-09-13 15:34:43 +0000,74.0
feature_heartRate,2023-09-13 15:34:34 +0000,2023-09-13 15:34:34 +0000,78.0
feature_heartRate,2023-09-13 15:34:29 +0000,2023-09-13 15:34:29 +0000,75.0
feature_heartRate,2023-09-13 15:34:24 +0000,2023-09-13 15:34:24 +0000,71.0
feature_heartRate,2023-09-13 15:34:20 +0000,2023-09-13 15:34:20 +0000,69.0
feature_heartRate,2023-09-13 15:34:15 +0000,2023-09-13 15:34:15 +0000,69.0
feature_heartRate,2023-09-13 15:34:09 +0000,2023-09-13 15:34:09 +0000,68.0
feature_heartRate,2023-09-13 15:34:07 +0000,2023-09-13 15:34:07 +0000,68.0
